Model,Year,Region,Color,Fuel Type,Base Price (USD),Horsepower,Sales Volume,Turbo
GLB,2025,Global,Yellow,Electric,80115,420,1,Yes
GLB,2023,Global,White,Diesel,67803,171,1,Yes
GLB,2022,Global,Black,Hybrid,39393,162,1,No
GLC,2021,Global,Red,Hybrid,77915,386,1,No
CLA,2023,Global,White,Hybrid,93972,231,1,Yes
S-Class,2023,Global,Silver,Electric,344351,558,1,No
C-Class,2022,Global,Yellow,Petrol,86260,423,1,No
A-Class,2024,Global,Yellow,Petrol,43407,420,1,Yes
E-Class,2025,Global,Black,Petrol,86979,326,1,Yes
GLC,2024,Global,Black,Hybrid,106554,344,1,Yes
A-Class,2022,Global,White,Petrol,54188,315,1,Yes
C-Class,2023,Global,Yellow,Petrol,86680,340,1,Yes
GLA,2022,Global,White,Hybrid,88646,223,1,Yes
GLC,2025,Global,White,Electric,155546,346,1,Yes
S-Class,2020,Global,Black,Petrol,241696,315,1,Yes
A-Class,2022,Global,White,Petrol,48188,270,1,Yes
A-Class,2021,Global,Black,Petrol,64311,252,1,Yes
S-Class,2023,Global,Black,Hybrid,197408,367,1,Yes
C-Class,2025,Global,Orange,Hybrid,73812,234,1,Yes
A-Class,2023,Global,Black,Diesel,45924,230,1,Yes
E-Class,2024,Global,Black,Electric,44510,329,1,Yes
E-Class,2023,Global,Black,Hybrid,53178,255,1,Yes
CLA,2021,Global,Orange,Petrol,71232,252,1,Yes
GLB,2022,Global,Black,Hybrid,84340,419,1,Yes
C-Class,2020,Global,Black,Petrol,76702,282,1,Yes
A-Class,2021,Global,White,Petrol,82999,275,1,Yes
A-Class,2024,Global,White,Hybrid,83483,293,1,Yes
C-Class,2023,Global,Blue,Hybrid,55834,436,1,Yes
C-Class,2023,Global,Black,Electric,93085,306,1,Yes
GLB,2021,Global,Silver,Petrol,43533,223,1,Yes
A-Class,2021,Global,Black,Petrol,43764,420,1,No
GLC,2021,Global,Red,Petrol,140629,209,1,Yes
E-Class,2021,Global,White,Diesel,75286,406,1,Yes
A-Class,2022,Global,Grey,Hybrid,76690,150,1,Yes
GLC,2022,Global,Black,Diesel,153450,214,1,Yes
E-Class,2022,Global,Black,Petrol,58144,417,1,No
GLE,2021,Global,Black,Petrol,113802,585,1,Yes
GLA,2025,Global,Silver,Diesel,52797,372,1,Yes
GLC,2021,Global,White,Petrol,129047,467,1,Yes
E-Class,2024,Global,Black,Hybrid,95143,578,1,Yes
E-Class,2020,Global,Black,Diesel,81309,328,1,No
A-Class,2021,Global,Grey,Diesel,55858,284,1,Yes
GLA,2020,Global,Silver,Diesel,58328,308,1,Yes
GLC,2021,Global,Blue,Petrol,144911,383,1,No
GLA,2021,Global,Black,Petrol,64543,327,1,Yes
CLA,2024,Global,Grey,Electric,101393,384,1,No
GLC,2021,Global,White,Diesel,68988,259,1,Yes
S-Class,2021,Global,Brown,Petrol,298516,321,1,Yes
CLA,2024,Global,Black,Petrol,63983,358,1,Yes
A-Class,2025,Global,Black,Electric,75518,401,1,Yes
GLE,2024,Global,Grey,Petrol,166061,287,1,Yes
GLB,2022,Global,Black,Petrol,40115,182,1,Yes
GLA,2022,Global,White,Hybrid,94119,210,1,Yes
GLE,2025,Global,White,Electric,120121,277,1,Yes
GLE,2025,Global,Grey,Hybrid,104631,507,1,No
A-Class,2020,Global,Black,Petrol,50242,393,1,Yes
A-Class,2020,Global,Black,Diesel,42339,237,1,No
A-Class,2024,Global,Black,Electric,88681,170,1,No
GLC,2023,Global,White,Electric,101971,223,1,Yes
GLE,2024,Global,White,Electric,77440,307,1,Yes
A-Class,2021,Global,Grey,Petrol,85301,224,1,Yes
S-Class,2023,Global,Grey,Petrol,292237,595,1,Yes
E-Class,2023,Global,Silver,Diesel,40934,433,1,Yes
C-Class,2024,Global,Silver,Petrol,67925,505,1,Yes
GLA,2023,Global,Blue,Diesel,63849,191,1,Yes
GLB,2025,Global,Blue,Electric,53907,322,1,Yes
CLA,2021,Global,Blue,Diesel,40193,225,1,Yes
E-Class,2024,Global,Blue,Diesel,63301,402,1,Yes
A-Class,2023,Global,Red,Electric,90492,191,1,No
GLE,2023,Global,Grey,Hybrid,121818,368,1,Yes
GLB,2022,Global,Grey,Petrol,59497,330,1,Yes
GLE,2020,Global,Black,Petrol,117467,453,1,Yes
E-Class,2023,Global,Silver,Petrol,84879,570,1,Yes
A-Class,2023,Global,Red,Petrol,70008,322,1,Yes
C-Class,2025,Global,Grey,Electric,90571,294,1,Yes
GLE,2024,Global,Blue,Electric,123997,282,1,No
E-Class,2025,Global,Black,Petrol,103180,435,1,Yes
GLB,2020,Global,Silver,Petrol,84449,353,1,Yes
GLE,2025,Global,Brown,Hybrid,107527,483,1,Yes
C-Class,2021,Global,Silver,Electric,70992,244,1,No
GLC,2024,Global,Black,Hybrid,167409,372,1,Yes
GLC,2021,Global,Black,Petrol,62663,354,1,Yes
C-Class,2022,Global,White,Diesel,62788,306,1,Yes
G-Class,2020,Global,Black,Petrol,269241,453,1,Yes
GLC,2025,Global,Silver,Hybrid,115199,460,1,Yes
G-Class,2023,Global,Black,Petrol,181225,508,1,Yes
GLC,2025,Global,Silver,Hybrid,153760,213,1,Yes
S-Class,2025,Global,Red,Hybrid,159144,312,1,Yes
A-Class,2023,Global,Black,Diesel,45898,156,1,Yes
CLA,2024,Global,Blue,Petrol,82768,379,1,Yes
GLE,2022,Global,Silver,Electric,77125,451,1,No
GLS,2024,Global,Orange,Petrol,172200,539,1,Yes
GLE,2021,Global,Silver,Petrol,145931,442,1,Yes
C-Class,2023,Global,Silver,Diesel,42203,241,1,Yes
E-Class,2025,Global,Black,Diesel,88606,523,1,Yes
A-Class,2023,Global,White,Petrol,59983,291,1,Yes
GLS,2023,Global,White,Petrol,258446,485,1,Yes
GLE,2020,Global,Grey,Petrol,87295,494,1,Yes
GLB,2021,Global,Blue,Diesel,51294,253,1,Yes
GLB,2021,Global,Silver,Petrol,40493,270,1,Yes
GLC,2022,Global,White,Petrol,102572,354,1,Yes
GLS,2024,Global,Grey,Electric,198686,404,1,Yes
GLA,2020,Global,Black,Diesel,65134,387,1,Yes
A-Class,2023,Global,Grey,Electric,62231,259,1,Yes
GLC,2020,Global,Black,Petrol,146840,343,1,Yes
GLC,2021,Global,White,Diesel,94260,285,1,Yes
GLB,2024,Global,White,Electric,66760,235,1,Yes
A-Class,2021,Global,Grey,Petrol,39322,402,1,No
GLA,2023,Global,White,Petrol,97655,391,1,Yes
GLA,2021,Global,Silver,Petrol,36657,411,1,Yes
C-Class,2022,Global,Red,Diesel,41453,430,1,Yes
C-Class,2025,Global,Green,Diesel,66368,256,1,No
E-Class,2025,Global,Silver,Diesel,41224,605,1,Yes
GLC,2021,Global,Black,Diesel,111816,226,1,Yes
G-Class,2025,Global,Black,Hybrid,292090,466,1,Yes
A-Class,2021,Global,Grey,Diesel,46075,169,1,Yes
E-Class,2025,Global,Silver,Electric,104013,321,1,Yes
E-Class,2024,Global,Blue,Diesel,46965,331,1,Yes
GLB,2025,Global,Silver,Electric,85296,217,1,Yes
GLC,2021,Global,Brown,Diesel,126004,271,1,Yes
A-Class,2025,Global,White,Electric,47415,392,1,Yes
GLA,2025,Global,Grey,Petrol,57476,292,1,Yes
GLE,2023,Global,Silver,Hybrid,131172,551,1,Yes
AMG A 45,2022,Global,Blue,Hybrid,218029,413,1,Yes
GLA,2025,Global,Grey,Hybrid,51045,381,1,Yes
GLC,2021,Global,Black,Petrol,139946,367,1,Yes
GLE,2024,Global,Blue,Petrol,123880,456,1,Yes
GLA,2020,Global,Black,Diesel,51348,360,1,No
A-Class,2023,Global,Blue,Petrol,71055,291,1,Yes
A-Class,2023,Global,Blue,Petrol,45604,233,1,Yes
GLC,2020,Global,Grey,Petrol,134093,394,1,No
GLE,2020,Global,Blue,Petrol,115208,453,1,Yes
A-Class,2021,Global,Silver,Petrol,73116,322,1,Yes
GLE,2024,Global,Red,Hybrid,162137,394,1,Yes
GLC,2022,Global,Black,Petrol,99347,475,1,Yes
C-Class,2024,Global,Grey,Hybrid,73901,227,1,Yes
GLA,2023,Global,Silver,Petrol,41178,219,1,Yes
AMG A 45,2022,Global,Grey,Petrol,260859,395,1,Yes
GLC,2025,Global,Black,Hybrid,134059,319,1,Yes
GLC,2024,Global,Black,Petrol,113347,426,1,Yes
A-Class,2023,Global,Red,Electric,63304,363,1,Yes
C-Class,2025,Global,White,Hybrid,93705,286,1,Yes
E-Class,2023,Global,Grey,Petrol,49801,599,1,Yes
GLC,2020,Global,Grey,Petrol,61039,303,1,Yes
GLE,2025,Global,Blue,Petrol,157195,477,1,Yes
CLA,2024,Global,White,Hybrid,73058,269,1,Yes
C-Class,2025,Global,Black,Electric,70669,375,1,Yes
G-Class,2022,Global,White,Diesel,130042,548,1,Yes
GLB,2023,Global,Black,Petrol,86754,262,1,Yes
GLC,2025,Global,Silver,Hybrid,139970,313,1,Yes
GLE,2025,Global,Black,Electric,143812,494,1,Yes
C-Class,2020,Global,Blue,Diesel,52151,431,1,Yes
E-Class,2023,Global,Silver,Diesel,81509,289,1,No
S-Class,2025,Global,Silver,Hybrid,295333,394,1,Yes
E-Class,2021,Global,White,Petrol,69731,283,1,Yes
G-Class,2024,Global,Blue,Hybrid,348069,571,1,Yes
GLC,2024,Global,Black,Electric,83308,433,1,No
GLC,2020,Global,Black,Diesel,122319,385,1,Yes
GLE,2020,Global,Black,Petrol,147567,504,1,Yes
A-Class,2023,Global,Grey,Diesel,58275,187,1,Yes
GLE,2025,Global,Grey,Diesel,116643,500,1,Yes
GLC,2025,Global,Black,Petrol,143271,494,1,Yes
C-Class,2024,Global,Black,Electric,49015,347,1,Yes
GLA,2022,Global,White,Petrol,43966,416,1,No
A-Class,2022,Global,Black,Petrol,70325,167,1,Yes
C-Class,2022,Global,Black,Electric,43571,313,1,No
GLS,2024,Global,Black,Petrol,230765,399,1,Yes
GLE,2023,Global,Black,Petrol,73400,463,1,Yes
GLE,2023,Global,White,Electric,88889,262,1,Yes
GLE,2021,Global,Black,Diesel,146878,456,1,Yes
GLS,2025,Global,Orange,Hybrid,145529,519,1,No
C-Class,2025,Global,Brown,Electric,42092,244,1,Yes
GLC,2022,Global,Silver,Petrol,124115,425,1,No
CLA,2024,Global,Black,Petrol,102010,209,1,Yes
S-Class,2024,Global,Grey,Hybrid,242390,355,1,No
GLC,2021,Global,White,Petrol,142703,380,1,Yes
S-Class,2025,Global,Blue,Petrol,245999,417,1,No
GLS,2022,Global,White,Petrol,259256,547,1,Yes
GLC,2025,Global,Blue,Diesel,169254,237,1,Yes
GLC,2023,Global,Black,Petrol,116415,255,1,Yes
GLA,2024,Global,Silver,Petrol,91219,374,1,No
A-Class,2020,Global,White,Diesel,71511,366,1,Yes
GLC,2025,Global,White,Petrol,108365,238,1,No
GLC,2021,Global,Blue,Petrol,71269,201,1,No
E-Class,2025,Global,Red,Diesel,72633,349,1,Yes
GLS,2022,Global,White,Diesel,325805,598,1,Yes
CLA,2020,Global,Black,Petrol,37832,215,1,Yes
GLC,2024,Global,Black,Hybrid,91796,305,1,Yes
E-Class,2022,Global,Black,Hybrid,63055,423,1,Yes
GLS,2023,Global,Black,Hybrid,234342,381,1,Yes
GLA,2022,Global,Black,Petrol,65304,248,1,Yes
GLA,2023,Global,Black,Diesel,85894,221,1,Yes
GLA,2024,Global,Black,Hybrid,69331,255,1,Yes
GLB,2023,Global,White,Petrol,40341,254,1,Yes
C-Class,2023,Global,Grey,Diesel,85930,361,1,Yes
GLC,2021,Global,Black,Diesel,108818,330,1,Yes
A-Class,2023,Global,White,Hybrid,88689,225,1,Yes
CLA,2021,Global,Black,Petrol,74008,239,1,Yes
AMG S 63,2025,Global,Blue,Petrol,251571,796,1,Yes
GLC,2022,Global,Grey,Petrol,124798,445,1,Yes
GLC,2022,Global,Black,Petrol,124741,300,1,Yes
GLB,2025,Global,Brown,Electric,48995,222,1,Yes
GLC,2020,Global,Red,Petrol,81785,304,1,Yes
GLB,2024,Global,White,Diesel,74363,197,1,Yes
GLC,2022,Global,Blue,Petrol,101287,244,1,Yes
C-Class,2021,Global,White,Petrol,46491,509,1,Yes
GLS,2021,Global,Blue,Petrol,222753,375,1,Yes
G-Class,2025,Global,Black,Electric,379568,496,1,Yes
GLE,2023,Global,Grey,Hybrid,145674,493,1,No
C-Class,2024,Global,Grey,Hybrid,51863,374,1,Yes
E-Class,2021,Global,Grey,Petrol,87172,577,1,No
A-Class,2025,Global,Black,Hybrid,54545,258,1,Yes
GLA,2022,Global,Black,Hybrid,93826,294,1,Yes
E-Class,2020,Global,Black,Petrol,37171,216,1,Yes
CLA,2025,Global,Black,Petrol,72759,364,1,Yes
A-Class,2021,Global,Blue,Diesel,49981,398,1,Yes
A-Class,2021,Global,Grey,Petrol,65246,151,1,Yes
GLC,2025,Global,White,Petrol,107628,417,1,Yes
GLC,2023,Global,Black,Petrol,142715,378,1,Yes
GLE,2020,Global,Silver,Petrol,83199,271,1,Yes
GLA,2021,Global,White,Petrol,81625,401,1,No
GLB,2023,Global,Black,Hybrid,68507,364,1,Yes
GLE,2020,Global,Black,Petrol,140900,519,1,Yes
AMG E 63,2022,Global,White,Hybrid,142033,598,1,Yes
CLA,2024,Global,White,Petrol,66967,406,1,Yes
AMG A 45,2022,Global,Grey,Petrol,139056,415,1,Yes
CLA,2025,Global,Blue,Hybrid,53912,347,1,Yes
A-Class,2020,Global,Green,Diesel,87547,163,1,No
A-Class,2025,Global,Green,Electric,47125,313,1,Yes
C-Class,2024,Global,White,Diesel,98408,437,1,Yes
A-Class,2020,Global,Black,Petrol,69800,314,1,Yes
C-Class,2020,Global,Black,Petrol,41867,246,1,Yes
A-Class,2020,Global,Red,Petrol,81748,181,1,Yes
GLE,2024,Global,Black,Hybrid,111933,558,1,No
C-Class,2021,Global,Grey,Petrol,91246,270,1,Yes
C-Class,2021,Global,Silver,Petrol,67108,366,1,Yes
C-Class,2020,Global,White,Petrol,80115,360,1,No
GLS,2024,Global,White,Diesel,261827,555,1,Yes
E-Class,2023,Global,Grey,Petrol,82457,530,1,Yes
GLA,2022,Global,Blue,Petrol,64596,388,1,Yes
E-Class,2023,Global,Grey,Hybrid,70788,417,1,Yes
E-Class,2022,Global,Grey,Petrol,53433,357,1,Yes
A-Class,2020,Global,White,Diesel,35145,300,1,Yes
GLC,2023,Global,Black,Diesel,82028,307,1,Yes
GLE,2023,Global,Black,Petrol,91404,586,1,Yes
GLA,2024,Global,Grey,Hybrid,88248,222,1,Yes
C-Class,2025,Global,Black,Petrol,46937,290,1,Yes
A-Class,2025,Global,Green,Electric,75162,390,1,Yes
E-Class,2025,Global,White,Hybrid,84032,422,1,Yes
GLE,2022,Global,Black,Petrol,90471,556,1,Yes
CLA,2023,Global,Blue,Hybrid,83367,202,1,No
C-Class,2022,Global,Silver,Petrol,57877,208,1,Yes
E-Class,2023,Global,Blue,Diesel,59572,229,1,Yes
GLE,2021,Global,White,Diesel,67249,612,1,Yes
GLS,2021,Global,White,Hybrid,234133,428,1,No
C-Class,2021,Global,White,Petrol,44498,401,1,Yes
C-Class,2021,Global,Silver,Diesel,85902,342,1,Yes
GLB,2023,Global,Black,Petrol,89970,221,1,Yes
A-Class,2022,Global,Black,Diesel,50700,417,1,Yes
E-Class,2022,Global,Blue,Petrol,52878,478,1,Yes
GLC,2025,Global,Silver,Electric,136834,503,1,Yes
E-Class,2021,Global,Black,Petrol,36392,567,1,Yes
A-Class,2021,Global,White,Diesel,63118,285,1,No
C-Class,2023,Global,Blue,Petrol,82202,414,1,Yes
GLB,2024,Global,White,Electric,41359,198,1,Yes
A-Class,2021,Global,Black,Petrol,66464,150,1,No
GLC,2025,Global,Grey,Electric,97918,271,1,Yes
GLC,2025,Global,Grey,Hybrid,160007,305,1,Yes
A-Class,2024,Global,Blue,Petrol,51678,245,1,Yes
E-Class,2024,Global,White,Petrol,99450,451,1,Yes
GLA,2024,Global,Silver,Diesel,101757,393,1,Yes
A-Class,2021,Global,Black,Petrol,77918,204,1,Yes
A-Class,2021,Global,Black,Petrol,82400,174,1,Yes
C-Class,2022,Global,Black,Diesel,65149,286,1,Yes
GLA,2025,Global,White,Hybrid,42176,336,1,Yes
E-Class,2021,Global,White,Diesel,59003,412,1,Yes
C-Class,2023,Global,White,Diesel,80064,437,1,Yes
C-Class,2020,Global,White,Petrol,54920,332,1,Yes
C-Class,2020,Global,Brown,Petrol,85720,229,1,No
GLA,2025,Global,White,Petrol,78004,201,1,Yes
S-Class,2020,Global,Silver,Petrol,192272,788,1,Yes
A-Class,2024,Global,Silver,Electric,79331,277,1,Yes
A-Class,2020,Global,Blue,Diesel,78893,327,1,Yes
GLE,2024,Global,Red,Petrol,122951,409,1,Yes
GLA,2020,Global,White,Petrol,55541,213,1,Yes
A-Class,2023,Global,Silver,Petrol,40760,252,1,Yes
CLA,2024,Global,Grey,Hybrid,71542,288,1,Yes
C-Class,2022,Global,White,Petrol,83213,382,1,Yes
GLE,2020,Global,Black,Petrol,110467,255,1,Yes
GLC,2023,Global,Silver,Hybrid,98716,359,1,Yes
AMG C 63,2023,Global,Brown,Diesel,195004,503,1,Yes
C-Class,2021,Global,Grey,Petrol,66005,285,1,Yes
GLC,2020,Global,Black,Petrol,147668,311,1,Yes
GLC,2023,Global,Grey,Petrol,97385,478,1,Yes
GLC,2021,Global,Black,Petrol,107280,343,1,Yes
AMG C 63,2021,Global,Silver,Petrol,154200,486,1,Yes
GLC,2025,Global,White,Diesel,77465,339,1,Yes
GLC,2020,Global,Black,Petrol,98779,351,1,Yes
GLA,2023,Global,Black,Hybrid,48061,205,1,Yes
A-Class,2022,Global,Black,Petrol,38826,287,1,Yes
GLE,2020,Global,White,Petrol,84974,293,1,Yes
AMG C 63,2020,Global,Black,Petrol,344630,481,1,Yes
GLC,2020,Global,White,Petrol,90495,402,1,Yes
A-Class,2025,Global,Silver,Hybrid,81700,415,1,No
GLS,2020,Global,Yellow,Petrol,275050,469,1,Yes
C-Class,2021,Global,Black,Petrol,69647,229,1,Yes
C-Class,2021,Global,Black,Petrol,69704,297,1,No
GLC,2021,Global,Yellow,Petrol,144997,381,1,Yes
GLE,2021,Global,Black,Petrol,141174,518,1,Yes
E-Class,2023,Global,Brown,Diesel,97164,483,1,Yes
A-Class,2021,Global,Black,Petrol,93018,310,1,Yes
E-Class,2024,Global,Grey,Hybrid,86830,294,1,Yes
GLC,2023,Global,Green,Petrol,127350,502,1,Yes
E-Class,2023,Global,Grey,Diesel,93891,260,1,No
C-Class,2025,Global,Grey,Petrol,81596,367,1,Yes
A-Class,2022,Global,White,Hybrid,38252,341,1,Yes
GLE,2024,Global,Red,Hybrid,86523,489,1,No
GLB,2022,Global,White,Diesel,61247,324,1,Yes
C-Class,2023,Global,Grey,Hybrid,85658,226,1,No
C-Class,2025,Global,Black,Electric,54246,288,1,Yes
GLB,2021,Global,Green,Petrol,50199,370,1,Yes
E-Class,2024,Global,Black,Hybrid,72464,295,1,Yes
GLA,2024,Global,Grey,Hybrid,92890,332,1,Yes
C-Class,2020,Global,White,Petrol,47103,208,1,Yes
GLA,2022,Global,Black,Petrol,87716,321,1,Yes
C-Class,2022,Global,Blue,Hybrid,38347,355,1,No
GLE,2021,Global,White,Diesel,115578,520,1,Yes
A-Class,2024,Global,Black,Hybrid,93940,264,1,Yes
CLA,2020,Global,Black,Petrol,41508,269,1,Yes
A-Class,2020,Global,White,Petrol,56381,202,1,No
A-Class,2023,Global,Silver,Petrol,83248,152,1,Yes
GLC,2025,Global,Black,Petrol,122584,336,1,Yes
C-Class,2022,Global,Yellow,Diesel,67400,485,1,Yes
S-Class,2022,Global,Black,Hybrid,135596,494,1,Yes
A-Class,2025,Global,Black,Petrol,52678,321,1,Yes
GLB,2021,Global,Blue,Petrol,66862,346,1,Yes
GLC,2024,Global,Black,Electric,148463,481,1,Yes
A-Class,2021,Global,Yellow,Petrol,75658,355,1,Yes
GLA,2020,Global,Black,Petrol,77424,394,1,Yes
S-Class,2023,Global,Yellow,Petrol,264710,457,1,Yes
GLC,2024,Global,Grey,Petrol,83142,255,1,Yes
GLC,2021,Global,Yellow,Petrol,101758,501,1,Yes
A-Class,2022,Global,Black,Petrol,59798,370,1,Yes
E-Class,2021,Global,Silver,Petrol,57044,608,1,Yes
E-Class,2021,Global,Black,Diesel,48001,418,1,No
GLA,2024,Global,White,Hybrid,65711,396,1,Yes
GLC,2023,Global,Yellow,Petrol,130225,444,1,Yes
C-Class,2021,Global,White,Petrol,36798,477,1,Yes
GLC,2021,Global,White,Petrol,151993,283,1,Yes
GLS,2023,Global,Brown,Petrol,180027,372,1,Yes
GLA,2024,Global,White,Hybrid,80165,298,1,No
GLE,2023,Global,Black,Diesel,112928,595,1,Yes
GLE,2021,Global,Red,Petrol,101689,504,1,No
C-Class,2023,Global,Grey,Petrol,97638,480,1,Yes
C-Class,2025,Global,Black,Hybrid,96675,266,1,Yes
E-Class,2024,Global,Green,Hybrid,93970,321,1,Yes
GLC,2025,Global,Green,Petrol,98547,346,1,Yes
GLE,2021,Global,Silver,Petrol,89788,409,1,Yes
GLS,2020,Global,Black,Petrol,227154,488,1,Yes
GLE,2021,Global,White,Petrol,106712,519,1,Yes
GLA,2023,Global,Black,Petrol,92634,268,1,Yes
C-Class,2022,Global,Red,Petrol,56699,364,1,Yes
GLA,2022,Global,White,Petrol,52850,324,1,Yes
GLB,2023,Global,Grey,Diesel,41555,162,1,Yes
GLC,2022,Global,Black,Petrol,149170,386,1,Yes
GLE,2022,Global,Grey,Diesel,118195,435,1,Yes
E-Class,2022,Global,Grey,Diesel,52970,316,1,Yes
A-Class,2022,Global,Silver,Hybrid,52864,212,1,Yes
E-Class,2023,Global,Black,Petrol,79930,394,1,Yes
A-Class,2023,Global,Blue,Diesel,56817,182,1,Yes
GLC,2025,Global,White,Petrol,154323,234,1,Yes
GLA,2024,Global,Silver,Petrol,89746,306,1,No
GLS,2025,Global,Black,Hybrid,389696,348,1,Yes
C-Class,2025,Global,White,Hybrid,74531,283,1,No
AMG GT,2023,Global,Blue,Hybrid,381770,801,1,Yes
AMG A 45,2024,Global,Grey,Petrol,230067,395,1,Yes
S-Class,2021,Global,Grey,Diesel,338400,601,1,Yes
A-Class,2025,Global,White,Electric,102966,301,1,Yes
C-Class,2024,Global,Grey,Petrol,77676,293,1,Yes
GLC,2020,Global,Grey,Petrol,146020,405,1,No
GLE,2025,Global,Brown,Petrol,122272,528,1,Yes
E-Class,2021,Global,Black,Diesel,68663,273,1,Yes
G-Class,2023,Global,Green,Diesel,298725,449,1,Yes
GLB,2025,Global,White,Petrol,103560,398,1,Yes
C-Class,2021,Global,White,Diesel,70024,467,1,Yes
GLC,2020,Global,Black,Petrol,136531,345,1,Yes
C-Class,2022,Global,Black,Electric,83489,358,1,Yes
C-Class,2023,Global,White,Petrol,93607,291,1,Yes
GLE,2023,Global,Grey,Electric,161566,294,1,Yes
CLA,2022,Global,Black,Diesel,75049,260,1,Yes
GLA,2021,Global,Black,Hybrid,52685,199,1,Yes
CLA,2024,Global,Black,Electric,58396,362,1,Yes
GLC,2023,Global,White,Hybrid,69816,227,1,Yes
GLC,2020,Global,Silver,Petrol,148142,281,1,Yes
GLC,2022,Global,White,Petrol,149565,207,1,Yes
CLA,2023,Global,White,Diesel,88955,365,1,Yes
GLA,2025,Global,Silver,Petrol,42206,367,1,Yes
GLC,2020,Global,Blue,Petrol,64555,404,1,Yes
GLB,2021,Global,White,Hybrid,52490,416,1,Yes
S-Class,2020,Global,Blue,Diesel,213243,741,1,Yes
GLC,2025,Global,White,Hybrid,101027,443,1,Yes
E-Class,2025,Global,White,Electric,49651,470,1,No
GLB,2025,Global,White,Petrol,94820,271,1,Yes
CLS,2023,Global,Red,Diesel,86667,437,1,Yes
GLB,2024,Global,White,Hybrid,80007,221,1,Yes
GLS,2024,Global,Brown,Electric,223499,417,1,Yes
C-Class,2024,Global,Black,Petrol,95590,359,1,Yes
C-Class,2022,Global,Black,Hybrid,69529,338,1,No
C-Class,2022,Global,Silver,Diesel,56049,243,1,Yes
GLC,2024,Global,White,Petrol,76162,403,1,No
GLE,2024,Global,Black,Diesel,122814,570,1,Yes
C-Class,2021,Global,Red,Petrol,69449,284,1,Yes
E-Class,2022,Global,Black,Petrol,66410,231,1,Yes
GLC,2023,Global,Blue,Hybrid,104074,500,1,Yes
GLE,2021,Global,Grey,Petrol,140880,480,1,Yes
GLB,2024,Global,White,Petrol,71735,244,1,Yes
C-Class,2024,Global,Silver,Hybrid,90470,483,1,Yes
E-Class,2024,Global,White,Hybrid,81781,554,1,No
GLE,2023,Global,Blue,Petrol,92698,334,1,No
GLB,2020,Global,Grey,Petrol,68311,315,1,Yes
E-Class,2025,Global,White,Hybrid,45760,419,1,Yes
GLA,2025,Global,White,Electric,95914,202,1,Yes
GLE,2023,Global,White,Petrol,155284,294,1,Yes
A-Class,2022,Global,White,Electric,69970,287,1,Yes
E-Class,2024,Global,Silver,Electric,92025,584,1,Yes
GLA,2021,Global,White,Petrol,80384,277,1,Yes
GLA,2023,Global,White,Diesel,43110,298,1,Yes
GLC,2022,Global,Yellow,Hybrid,150390,325,1,Yes
C-Class,2021,Global,Black,Petrol,66978,364,1,No
A-Class,2020,Global,Grey,Hybrid,63429,394,1,No
C-Class,2023,Global,White,Hybrid,48643,269,1,Yes
GLA,2021,Global,White,Petrol,48754,252,1,Yes
A-Class,2020,Global,Silver,Petrol,58756,327,1,Yes
A-Class,2023,Global,Silver,Hybrid,92274,188,1,Yes
S-Class,2024,Global,Grey,Hybrid,363950,709,1,No
A-Class,2021,Global,Grey,Petrol,73570,152,1,No
GLA,2021,Global,Black,Petrol,64914,199,1,Yes
AMG C 63,2024,Global,White,Petrol,162019,478,1,Yes
GLC,2024,Global,Grey,Hybrid,145471,226,1,Yes
A-Class,2023,Global,White,Electric,41603,375,1,Yes
GLS,2020,Global,Black,Diesel,133445,346,1,Yes
GLC,2022,Global,Black,Diesel,155307,290,1,Yes
GLB,2024,Global,Silver,Hybrid,70227,295,1,Yes
GLA,2020,Global,Red,Petrol,69047,265,1,No
GLE,2025,Global,Silver,Electric,151146,504,1,Yes
A-Class,2024,Global,Black,Hybrid,66565,232,1,Yes
GLC,2024,Global,Black,Petrol,96210,446,1,Yes
E-Class,2024,Global,Black,Hybrid,48171,439,1,Yes
GLC,2025,Global,Black,Electric,101390,332,1,Yes
C-Class,2021,Global,Black,Petrol,37805,483,1,No
E-Class,2021,Global,Black,Petrol,58864,369,1,Yes
E-Class,2020,Global,Blue,Petrol,64602,573,1,Yes
A-Class,2020,Global,Black,Diesel,71461,290,1,Yes
A-Class,2020,Global,Red,Petrol,88169,414,1,Yes
E-Class,2023,Global,Black,Diesel,94802,305,1,Yes
C-Class,2023,Global,Silver,Petrol,45802,485,1,Yes
GLA,2024,Global,Red,Hybrid,46012,247,1,Yes
GLB,2020,Global,Silver,Petrol,40256,242,1,No
CLS,2025,Global,Yellow,Hybrid,99221,435,1,Yes
GLA,2024,Global,White,Electric,47190,311,1,Yes
AMG S 63,2023,Global,White,Electric,242080,805,1,Yes
GLC,2025,Global,Black,Diesel,124947,227,1,Yes
GLE,2024,Global,White,Hybrid,98281,266,1,Yes
E-Class,2025,Global,Black,Petrol,57998,529,1,Yes
A-Class,2022,Global,Silver,Petrol,84762,269,1,Yes
C-Class,2025,Global,Black,Electric,98144,418,1,Yes
S-Class,2025,Global,Blue,Electric,276800,524,1,Yes
AMG S 63,2020,Global,Black,Petrol,221652,809,1,Yes
A-Class,2023,Global,Silver,Diesel,90110,401,1,Yes
A-Class,2025,Global,White,Diesel,68132,253,1,Yes
C-Class,2025,Global,Blue,Petrol,57510,462,1,Yes
A-Class,2024,Global,Brown,Petrol,54023,326,1,Yes
