Model,Year,Region,Color,Fuel Type,Base Price (USD),Horsepower,Sales Volume,Turbo
E-Class,2020,Global,Green,Diesel,86327,596,1,Yes
E-Class,2022,Global,Black,Petrol,80431,472,1,Yes
E-Class,2020,Global,Black,Diesel,68397,321,1,Yes
GLE,2021,Global,Blue,Diesel,115348,594,1,Yes
GLC,2020,Global,Black,Hybrid,149978,258,1,No
GLE,2022,Global,White,Petrol,82524,301,1,Yes
GLC,2022,Global,Black,Petrol,143298,407,1,Yes
A-Class,2024,Global,Blue,Petrol,99675,289,1,Yes
CLA,2024,Global,Grey,Petrol,43561,373,1,Yes
CLS,2023,Global,Green,Petrol,56946,424,1,Yes
GLA,2021,Global,Black,Petrol,88031,245,1,No
GLA,2022,Global,Black,Diesel,58871,348,1,Yes
E-Class,2024,Global,Orange,Petrol,89957,285,1,Yes
GLC,2023,Global,Silver,Petrol,133150,200,1,Yes
GLS,2022,Global,Silver,Diesel,271797,438,1,Yes
GLE,2021,Global,Black,Petrol,121989,373,1,Yes
A-Class,2025,Global,Black,Electric,103759,215,1,Yes
GLC,2023,Global,Silver,Hybrid,112270,205,1,Yes
AMG A 45,2023,Global,Silver,Petrol,147201,398,1,Yes
GLB,2021,Global,Red,Petrol,70178,188,1,Yes
E-Class,2023,Global,Black,Petrol,92600,263,1,Yes
GLC,2022,Global,Black,Diesel,74310,282,1,Yes
AMG GT,2021,Global,Black,Hybrid,235894,720,1,Yes
A-Class,2020,Global,Black,Petrol,74073,332,1,Yes
C-Class,2020,Global,Black,Petrol,69573,321,1,Yes
GLE,2023,Global,Grey,Diesel,110087,257,1,Yes
GLC,2021,Global,Black,Petrol,99518,506,1,Yes
GLE,2021,Global,Black,Petrol,143055,328,1,Yes
E-Class,2020,Global,Blue,Diesel,82757,514,1,Yes
GLC,2022,Global,Silver,Petrol,121749,502,1,Yes
S-Class,2025,Global,Green,Hybrid,336595,741,1,Yes
S-Class,2021,Global,Green,Petrol,165023,636,1,Yes
C-Class,2020,Global,Grey,Diesel,78746,273,1,No
G-Class,2024,Global,Grey,Hybrid,299197,535,1,Yes
C-Class,2022,Global,Black,Diesel,37790,274,1,Yes
GLC,2022,Global,Black,Petrol,78357,318,1,Yes
GLS,2023,Global,Black,Diesel,355192,579,1,Yes
GLC,2023,Global,Black,Hybrid,142527,490,1,Yes
GLA,2020,Global,Silver,Petrol,39533,322,1,Yes
GLC,2025,Global,White,Hybrid,119436,494,1,No
A-Class,2021,Global,Black,Diesel,90165,199,1,Yes
A-Class,2023,Global,Black,Petrol,95476,172,1,Yes
CLA,2021,Global,Silver,Hybrid,72268,268,1,Yes
A-Class,2022,Global,White,Diesel,42083,240,1,Yes
GLC,2025,Global,Black,Electric,140923,228,1,Yes
GLE,2024,Global,Silver,Hybrid,118010,513,1,Yes
G-Class,2024,Global,Grey,Electric,163266,468,1,Yes
GLB,2024,Global,Red,Hybrid,86565,411,1,Yes
GLE,2024,Global,White,Petrol,94952,456,1,Yes
GLC,2022,Global,Silver,Diesel,95968,507,1,No
A-Class,2024,Global,Black,Petrol,46997,241,1,No
E-Class,2020,Global,Black,Petrol,39830,384,1,Yes
S-Class,2021,Global,White,Petrol,279241,611,1,Yes
GLC,2021,Global,Black,Diesel,68849,347,1,Yes
S-Class,2024,Global,Black,Petrol,367652,687,1,Yes
GLC,2025,Global,Red,Hybrid,76309,359,1,No
E-Class,2024,Global,Green,Electric,55694,276,1,Yes
GLE,2024,Global,Black,Electric,166744,576,1,Yes
G-Class,2021,Global,Silver,Petrol,134348,432,1,Yes
C-Class,2025,Global,Grey,Hybrid,98117,304,1,Yes
GLE,2022,Global,Silver,Petrol,158061,337,1,Yes
E-Class,2023,Global,Silver,Petrol,55632,594,1,No
A-Class,2025,Global,White,Electric,62230,360,1,Yes
GLC,2025,Global,White,Petrol,93264,247,1,No
A-Class,2024,Global,Black,Hybrid,83069,336,1,Yes
C-Class,2023,Global,White,Petrol,49089,437,1,Yes
A-Class,2022,Global,Black,Petrol,95270,271,1,Yes
S-Class,2021,Global,Brown,Diesel,156537,567,1,Yes
C-Class,2025,Global,Silver,Diesel,78383,221,1,Yes
GLS,2023,Global,Black,Petrol,373204,537,1,Yes
GLA,2025,Global,Red,Hybrid,48829,301,1,Yes
GLC,2024,Global,White,Electric,85802,470,1,Yes
GLB,2021,Global,Brown,Petrol,74916,266,1,Yes
AMG GT,2024,Global,Black,Petrol,166169,625,1,Yes
C-Class,2023,Global,Grey,Petrol,62398,500,1,Yes
GLC,2025,Global,Black,Petrol,170746,223,1,Yes
A-Class,2022,Global,Blue,Petrol,73406,373,1,Yes
E-Class,2022,Global,Blue,Hybrid,65069,240,1,No
A-Class,2025,Global,Blue,Petrol,73713,197,1,Yes
S-Class,2021,Global,Green,Petrol,331057,708,1,Yes
GLB,2022,Global,Grey,Diesel,76184,290,1,Yes
GLE,2020,Global,Silver,Diesel,82360,409,1,Yes
GLC,2021,Global,White,Diesel,91679,488,1,Yes
C-Class,2025,Global,White,Hybrid,52256,465,1,Yes
A-Class,2024,Global,Black,Diesel,87689,164,1,Yes
CLA,2022,Global,Grey,Petrol,89636,268,1,No
GLB,2025,Global,Grey,Hybrid,61544,160,1,Yes
E-Class,2024,Global,Brown,Hybrid,89163,484,1,Yes
GLB,2024,Global,White,Electric,71320,369,1,Yes
GLE,2024,Global,Grey,Hybrid,159493,529,1,Yes
E-Class,2021,Global,White,Petrol,54481,387,1,Yes
GLC,2021,Global,White,Petrol,93914,235,1,No
A-Class,2025,Global,Orange,Hybrid,46525,324,1,Yes
GLE,2021,Global,Grey,Petrol,119197,445,1,Yes
GLB,2024,Global,Grey,Petrol,102207,311,1,Yes
C-Class,2023,Global,Blue,Petrol,83100,407,1,No
GLC,2023,Global,Black,Petrol,68781,314,1,Yes
A-Class,2021,Global,Grey,Diesel,61444,309,1,Yes
CLA,2024,Global,White,Diesel,87481,276,1,Yes
GLA,2020,Global,Black,Hybrid,46740,198,1,Yes
GLC,2022,Global,Black,Hybrid,157033,313,1,No
E-Class,2023,Global,Yellow,Diesel,46245,511,1,Yes
E-Class,2025,Global,Grey,Hybrid,91825,329,1,Yes
A-Class,2025,Global,Silver,Petrol,61628,275,1,No
A-Class,2024,Global,White,Electric,72815,278,1,No
C-Class,2021,Global,Black,Diesel,88147,364,1,Yes
GLA,2025,Global,White,Electric,101276,191,1,Yes
E-Class,2025,Global,Black,Diesel,92246,242,1,Yes
GLE,2023,Global,Black,Petrol,141612,270,1,Yes
A-Class,2024,Global,Black,Diesel,41020,379,1,Yes
A-Class,2024,Global,Red,Electric,86612,377,1,No
GLC,2024,Global,White,Petrol,152288,361,1,No
GLC,2023,Global,Silver,Petrol,72944,402,1,Yes
AMG A 45,2023,Global,White,Petrol,332355,394,1,Yes
AMG A 45,2024,Global,Silver,Petrol,311232,397,1,Yes
GLE,2022,Global,Silver,Diesel,102591,575,1,Yes
C-Class,2023,Global,Grey,Hybrid,51265,412,1,Yes
E-Class,2025,Global,Grey,Diesel,54061,456,1,Yes
GLC,2021,Global,White,Petrol,102144,467,1,Yes
GLC,2025,Global,Green,Hybrid,156332,249,1,Yes
GLE,2024,Global,Black,Electric,138059,311,1,Yes
GLA,2024,Global,Grey,Diesel,64894,297,1,No
E-Class,2023,Global,White,Petrol,81528,481,1,Yes
GLC,2024,Global,Black,Diesel,103880,384,1,Yes
GLE,2024,Global,Black,Electric,136690,548,1,Yes
GLC,2022,Global,Brown,Electric,147256,429,1,Yes
GLA,2024,Global,White,Hybrid,84945,210,1,Yes
GLC,2024,Global,Black,Hybrid,162269,392,1,Yes
GLA,2021,Global,Grey,Petrol,52950,225,1,Yes
GLE,2023,Global,White,Electric,152190,603,1,Yes
GLC,2020,Global,Grey,Petrol,111553,445,1,Yes
C-Class,2023,Global,Grey,Electric,70490,229,1,Yes
GLE,2023,Global,White,Diesel,77663,302,1,Yes
C-Class,2022,Global,Silver,Petrol,84772,358,1,Yes
GLC,2022,Global,Red,Diesel,122590,246,1,Yes
A-Class,2025,Global,Black,Hybrid,50470,280,1,Yes
E-Class,2023,Global,Black,Hybrid,45928,325,1,Yes
G-Class,2023,Global,Grey,Petrol,287934,525,1,Yes
GLA,2022,Global,White,Diesel,88964,276,1,No
GLB,2020,Global,Grey,Petrol,67139,196,1,Yes
S-Class,2024,Global,White,Electric,196765,678,1,Yes
GLC,2024,Global,Black,Diesel,124556,508,1,Yes
GLE,2024,Global,White,Petrol,144495,341,1,Yes
GLS,2020,Global,Black,Diesel,139157,451,1,Yes
GLC,2024,Global,Black,Electric,123205,509,1,Yes
CLS,2023,Global,Grey,Petrol,52421,468,1,Yes
GLB,2025,Global,Red,Hybrid,85494,225,1,No
C-Class,2024,Global,Red,Petrol,46213,370,1,Yes
A-Class,2025,Global,White,Diesel,95347,349,1,Yes
GLB,2023,Global,Black,Hybrid,83487,246,1,Yes
GLB,2020,Global,Silver,Petrol,73087,412,1,Yes
C-Class,2020,Global,White,Petrol,40467,448,1,Yes
GLC,2024,Global,White,Electric,115402,460,1,Yes
AMG C 63,2021,Global,Grey,Diesel,277783,493,1,Yes
C-Class,2021,Global,Red,Diesel,61422,509,1,No
GLE,2023,Global,Blue,Petrol,96667,322,1,Yes
E-Class,2024,Global,Blue,Petrol,62844,320,1,Yes
GLC,2023,Global,Grey,Petrol,151923,479,1,Yes
GLA,2023,Global,Black,Petrol,85415,399,1,Yes
C-Class,2021,Global,White,Diesel,40697,368,1,Yes
GLC,2025,Global,Grey,Electric,155848,290,1,Yes
C-Class,2025,Global,Grey,Hybrid,57401,253,1,Yes
G-Class,2024,Global,Black,Diesel,390587,580,1,Yes
GLS,2020,Global,Brown,Petrol,332473,610,1,Yes
GLC,2021,Global,Silver,Petrol,67168,305,1,Yes
CLA,2023,Global,Blue,Petrol,96872,319,1,Yes
GLB,2021,Global,Blue,Petrol,53546,182,1,Yes
A-Class,2025,Global,Black,Petrol,104505,310,1,Yes
A-Class,2021,Global,Silver,Diesel,42775,260,1,Yes
C-Class,2020,Global,White,Petrol,72434,318,1,Yes
A-Class,2023,Global,White,Diesel,48205,201,1,Yes
GLA,2020,Global,White,Hybrid,84892,211,1,Yes
GLE,2023,Global,Black,Diesel,68700,460,1,Yes
C-Class,2024,Global,Grey,Hybrid,60870,211,1,Yes
A-Class,2023,Global,Blue,Electric,86820,231,1,Yes
GLB,2020,Global,Red,Petrol,84781,361,1,Yes
A-Class,2022,Global,White,Petrol,42091,324,1,No
CLA,2021,Global,Black,Petrol,74550,310,1,Yes
C-Class,2022,Global,Red,Petrol,67590,447,1,Yes
E-Class,2021,Global,White,Petrol,57741,235,1,Yes
GLC,2024,Global,Silver,Petrol,152883,460,1,Yes
E-Class,2025,Global,Grey,Petrol,79417,538,1,Yes
GLC,2023,Global,Blue,Electric,115864,296,1,Yes
GLS,2020,Global,Black,Diesel,123807,583,1,No
C-Class,2023,Global,Silver,Petrol,76459,307,1,Yes
GLB,2024,Global,Blue,Petrol,41392,202,1,Yes
CLA,2022,Global,Orange,Diesel,61945,255,1,No
GLC,2023,Global,Grey,Diesel,154303,426,1,Yes
E-Class,2020,Global,Black,Petrol,66915,483,1,No
CLA,2021,Global,Silver,Petrol,75770,373,1,Yes
S-Class,2024,Global,White,Electric,223604,631,1,Yes
GLS,2025,Global,Black,Hybrid,216163,527,1,Yes
C-Class,2021,Global,Black,Diesel,76328,239,1,Yes
C-Class,2024,Global,Black,Petrol,69724,510,1,Yes
E-Class,2022,Global,Green,Electric,56972,577,1,Yes
GLB,2024,Global,White,Diesel,91634,167,1,Yes
GLE,2024,Global,Grey,Diesel,154058,270,1,Yes
GLE,2022,Global,Silver,Petrol,119867,446,1,Yes
GLC,2025,Global,Silver,Hybrid,77582,296,1,Yes
A-Class,2022,Global,Black,Hybrid,60074,400,1,Yes
S-Class,2024,Global,Grey,Electric,158486,756,1,No
GLS,2024,Global,Silver,Hybrid,226048,609,1,Yes
GLB,2020,Global,Silver,Petrol,70068,284,1,Yes
E-Class,2020,Global,Black,Petrol,36324,420,1,Yes
S-Class,2020,Global,Black,Petrol,153062,690,1,Yes
A-Class,2024,Global,White,Petrol,72000,172,1,Yes
GLB,2022,Global,Grey,Petrol,46203,332,1,Yes
GLC,2021,Global,Black,Diesel,116752,292,1,Yes
A-Class,2020,Global,Silver,Petrol,53012,221,1,No
E-Class,2023,Global,Black,Petrol,84422,507,1,Yes
G-Class,2023,Global,White,Petrol,163227,481,1,Yes
GLB,2024,Global,Blue,Diesel,41956,380,1,Yes
GLC,2025,Global,Green,Hybrid,140205,373,1,Yes
C-Class,2021,Global,Yellow,Diesel,58692,386,1,Yes
C-Class,2020,Global,Black,Diesel,68323,482,1,Yes
A-Class,2020,Global,White,Diesel,80334,169,1,No
GLB,2024,Global,Silver,Hybrid,46367,406,1,Yes
GLS,2021,Global,Silver,Petrol,178325,537,1,Yes
GLE,2021,Global,Grey,Electric,62205,564,1,Yes
CLA,2025,Global,White,Hybrid,87991,326,1,Yes
GLE,2025,Global,Black,Hybrid,110293,264,1,Yes
GLE,2023,Global,Red,Hybrid,160364,511,1,Yes
GLC,2021,Global,Orange,Petrol,101579,408,1,Yes
A-Class,2024,Global,Red,Diesel,45560,220,1,Yes
GLS,2022,Global,White,Electric,237610,553,1,Yes
GLE,2025,Global,White,Hybrid,152162,346,1,Yes
GLE,2023,Global,Silver,Petrol,96218,510,1,Yes
GLC,2021,Global,White,Petrol,120041,201,1,Yes
GLS,2022,Global,White,Diesel,162304,400,1,Yes
A-Class,2020,Global,Silver,Petrol,58746,377,1,Yes
GLC,2024,Global,Grey,Petrol,150694,355,1,Yes
C-Class,2023,Global,Red,Diesel,53466,385,1,Yes
GLA,2025,Global,Black,Petrol,68379,384,1,Yes
C-Class,2023,Global,Grey,Petrol,82698,206,1,Yes
A-Class,2023,Global,Blue,Hybrid,97809,207,1,Yes
S-Class,2025,Global,White,Hybrid,322576,787,1,Yes
GLC,2024,Global,Blue,Petrol,147945,471,1,Yes
GLE,2025,Global,Grey,Diesel,111122,456,1,Yes
GLA,2023,Global,Black,Petrol,57077,179,1,Yes
GLC,2022,Global,Silver,Petrol,137469,479,1,Yes
A-Class,2023,Global,Green,Hybrid,88904,286,1,No
A-Class,2024,Global,White,Petrol,62709,399,1,No
GLS,2024,Global,Grey,Petrol,371809,422,1,Yes
GLB,2020,Global,Black,Petrol,57248,206,1,Yes
GLB,2024,Global,Silver,Petrol,51547,249,1,Yes
GLE,2023,Global,Black,Hybrid,145101,345,1,Yes
E-Class,2022,Global,Black,Electric,64209,503,1,Yes
GLC,2020,Global,Black,Petrol,130704,215,1,No
GLB,2025,Global,Silver,Hybrid,102515,262,1,Yes
GLE,2024,Global,Black,Hybrid,89337,443,1,Yes
GLC,2025,Global,Grey,Hybrid,134468,276,1,Yes
GLB,2020,Global,Silver,Petrol,44973,333,1,No
GLB,2020,Global,Black,Petrol,74625,325,1,Yes
A-Class,2020,Global,Blue,Diesel,60873,258,1,Yes
A-Class,2023,Global,White,Petrol,60970,340,1,No
GLE,2020,Global,White,Petrol,78366,425,1,Yes
GLE,2022,Global,Grey,Electric,133616,340,1,Yes
GLC,2025,Global,Silver,Electric,165109,292,1,Yes
GLC,2022,Global,White,Diesel,153246,447,1,Yes
GLC,2024,Global,White,Petrol,167472,496,1,Yes
CLA,2024,Global,Silver,Electric,44099,347,1,Yes
C-Class,2025,Global,Yellow,Petrol,102464,351,1,Yes
A-Class,2023,Global,Black,Diesel,70712,368,1,Yes
GLE,2022,Global,Black,Diesel,90481,307,1,Yes
E-Class,2024,Global,Silver,Hybrid,52442,536,1,Yes
GLE,2023,Global,Black,Diesel,154420,329,1,Yes
A-Class,2022,Global,Silver,Petrol,60753,164,1,Yes
A-Class,2023,Global,White,Petrol,90611,243,1,Yes
GLS,2021,Global,Black,Petrol,195782,383,1,Yes
A-Class,2021,Global,Black,Petrol,41662,237,1,Yes
CLA,2023,Global,White,Petrol,78716,356,1,Yes
GLA,2024,Global,Silver,Hybrid,84298,200,1,Yes
C-Class,2021,Global,Black,Diesel,51263,458,1,Yes
GLE,2025,Global,Red,Electric,161459,335,1,Yes
C-Class,2021,Global,Grey,Diesel,71860,359,1,Yes
GLE,2021,Global,Black,Petrol,85452,352,1,Yes
S-Class,2023,Global,Black,Hybrid,358691,472,1,No
GLA,2022,Global,Grey,Diesel,82997,369,1,Yes
GLA,2021,Global,White,Petrol,57777,228,1,Yes
A-Class,2024,Global,Yellow,Hybrid,44270,404,1,Yes
GLC,2023,Global,White,Diesel,125950,266,1,Yes
E-Class,2022,Global,Blue,Petrol,65846,508,1,Yes
E-Class,2025,Global,White,Petrol,74643,427,1,No
A-Class,2020,Global,Black,Petrol,52302,184,1,Yes
A-Class,2023,Global,Grey,Diesel,43329,291,1,Yes
CLA,2024,Global,Silver,Petrol,72115,371,1,Yes
A-Class,2025,Global,White,Electric,56750,244,1,Yes
C-Class,2025,Global,Red,Petrol,65851,397,1,Yes
AMG GT,2024,Global,Yellow,Diesel,176305,689,1,Yes
GLA,2021,Global,Silver,Diesel,63771,176,1,Yes
C-Class,2022,Global,Blue,Petrol,46451,270,1,Yes
GLA,2024,Global,Black,Diesel,60372,355,1,Yes
G-Class,2022,Global,Green,Petrol,130147,446,1,Yes
E-Class,2025,Global,Black,Petrol,90234,453,1,Yes
GLC,2020,Global,White,Petrol,136747,415,1,Yes
GLB,2020,Global,Black,Diesel,60180,332,1,Yes
A-Class,2022,Global,Silver,Hybrid,55386,284,1,Yes
A-Class,2025,Global,Black,Hybrid,88916,413,1,Yes
GLC,2023,Global,Yellow,Petrol,157451,311,1,Yes
GLC,2020,Global,Black,Diesel,95811,389,1,Yes
GLE,2020,Global,Silver,Hybrid,64296,304,1,No
C-Class,2022,Global,Grey,Diesel,70132,367,1,No
E-Class,2022,Global,Black,Petrol,52169,378,1,Yes
CLA,2022,Global,Silver,Hybrid,51937,362,1,Yes
CLA,2022,Global,White,Diesel,64622,320,1,No
E-Class,2023,Global,White,Petrol,48052,376,1,Yes
GLC,2023,Global,White,Petrol,142203,281,1,Yes
GLC,2023,Global,Silver,Hybrid,112409,207,1,Yes
C-Class,2021,Global,Red,Hybrid,88711,205,1,Yes
GLB,2022,Global,Blue,Petrol,62997,296,1,Yes
GLA,2023,Global,White,Hybrid,52837,247,1,Yes
GLC,2023,Global,White,Hybrid,130130,238,1,Yes
GLA,2023,Global,Black,Petrol,55297,212,1,No
C-Class,2024,Global,Grey,Petrol,91002,302,1,Yes
GLC,2021,Global,Black,Diesel,124002,462,1,Yes
GLB,2024,Global,Grey,Petrol,97760,333,1,No
GLS,2024,Global,Yellow,Petrol,301767,481,1,Yes
C-Class,2021,Global,Grey,Petrol,75847,503,1,Yes
E-Class,2021,Global,Black,Petrol,36244,282,1,Yes
A-Class,2024,Global,Black,Hybrid,65713,278,1,Yes
GLC,2024,Global,Black,Diesel,85503,310,1,Yes
GLS,2021,Global,White,Petrol,352940,584,1,No
GLC,2023,Global,Grey,Petrol,138140,311,1,Yes
A-Class,2023,Global,Green,Electric,89891,410,1,Yes
A-Class,2022,Global,Grey,Petrol,43930,215,1,Yes
GLB,2025,Global,Black,Electric,105507,236,1,Yes
GLE,2023,Global,Silver,Diesel,97664,310,1,Yes
GLB,2022,Global,Grey,Petrol,89430,231,1,Yes
CLS,2022,Global,Silver,Hybrid,62943,474,1,Yes
E-Class,2025,Global,Blue,Hybrid,104669,310,1,Yes
A-Class,2025,Global,Black,Electric,44857,245,1,No
GLC,2021,Global,Silver,Petrol,64159,393,1,Yes
CLA,2021,Global,White,Petrol,87465,335,1,Yes
C-Class,2024,Global,Silver,Petrol,86572,301,1,Yes
GLC,2024,Global,Red,Hybrid,143862,326,1,No
GLB,2022,Global,Black,Petrol,81898,257,1,Yes
GLE,2021,Global,Black,Petrol,110040,483,1,Yes
GLC,2022,Global,Black,Diesel,109076,453,1,Yes
GLA,2022,Global,White,Diesel,65272,311,1,No
GLE,2025,Global,Brown,Petrol,122272,528,1,Yes
A-Class,2025,Global,White,Electric,59462,418,1,No
GLE,2023,Global,White,Petrol,153431,415,1,Yes
E-Class,2022,Global,Green,Petrol,83577,383,1,Yes
GLS,2022,Global,White,Diesel,163140,557,1,Yes
GLE,2023,Global,Grey,Diesel,105491,365,1,Yes
GLC,2022,Global,Grey,Petrol,141329,452,1,Yes
GLC,2023,Global,Green,Diesel,107677,297,1,Yes
CLS,2024,Global,Black,Petrol,41932,443,1,Yes
GLE,2021,Global,Black,Diesel,89970,532,1,Yes
E-Class,2021,Global,Black,Petrol,56551,444,1,Yes
GLA,2025,Global,White,Electric,103067,285,1,Yes
GLC,2022,Global,Silver,Diesel,149377,313,1,Yes
GLB,2022,Global,White,Petrol,50514,361,1,No
GLS,2025,Global,White,Hybrid,254163,569,1,Yes
GLC,2024,Global,Yellow,Hybrid,119942,358,1,Yes
G-Class,2020,Global,Black,Petrol,275757,464,1,Yes
E-Class,2024,Global,Silver,Electric,60505,214,1,Yes
GLE,2021,Global,White,Hybrid,137221,603,1,Yes
GLS,2025,Global,White,Electric,316058,384,1,Yes
GLE,2021,Global,Black,Diesel,143780,357,1,Yes
GLA,2020,Global,Silver,Diesel,70565,185,1,Yes
C-Class,2021,Global,Blue,Diesel,70911,311,1,Yes
GLE,2024,Global,Black,Electric,167503,375,1,Yes
C-Class,2021,Global,Grey,Petrol,83861,322,1,Yes
A-Class,2021,Global,Red,Petrol,91111,285,1,Yes
GLC,2023,Global,Red,Diesel,152098,241,1,Yes
C-Class,2024,Global,Blue,Petrol,73066,223,1,Yes
GLA,2023,Global,Grey,Petrol,84460,193,1,Yes
GLC,2020,Global,Silver,Petrol,99422,480,1,Yes
GLC,2021,Global,Silver,Petrol,120685,477,1,Yes
G-Class,2020,Global,White,Petrol,153012,560,1,Yes
GLC,2025,Global,White,Electric,128324,394,1,Yes
GLE,2021,Global,White,Petrol,95452,576,1,Yes
GLE,2020,Global,Yellow,Diesel,108233,330,1,No
AMG C 63,2020,Global,Black,Petrol,344630,481,1,Yes
AMG C 63,2021,Global,Yellow,Petrol,293743,506,1,Yes
S-Class,2020,Global,Grey,Petrol,231187,461,1,Yes
CLA,2021,Global,White,Petrol,75738,401,1,Yes
GLC,2024,Global,White,Electric,69154,261,1,Yes
GLE,2021,Global,White,Hybrid,100362,531,1,No
GLB,2020,Global,Black,Petrol,81079,227,1,Yes
CLA,2023,Global,Black,Hybrid,94805,231,1,Yes
CLA,2023,Global,Green,Petrol,55675,305,1,Yes
E-Class,2025,Global,White,Hybrid,60564,342,1,Yes
AMG A 45,2025,Global,Black,Electric,147582,420,1,Yes
GLB,2022,Global,White,Petrol,60356,193,1,Yes
GLC,2020,Global,Red,Diesel,108575,485,1,Yes
GLC,2021,Global,White,Petrol,84925,359,1,Yes
GLA,2020,Global,Brown,Petrol,88284,232,1,Yes
CLA,2020,Global,White,Petrol,37534,381,1,Yes
GLB,2020,Global,White,Diesel,58322,338,1,No
GLC,2022,Global,Silver,Diesel,94738,256,1,Yes
GLB,2025,Global,Silver,Electric,71189,308,1,Yes
C-Class,2022,Global,Black,Diesel,69394,402,1,Yes
CLA,2025,Global,Black,Electric,59955,280,1,Yes
GLA,2022,Global,White,Petrol,67130,211,1,No
GLC,2021,Global,Brown,Diesel,63746,503,1,Yes
GLE,2023,Global,Black,Diesel,129065,445,1,Yes
A-Class,2023,Global,Grey,Electric,69365,374,1,Yes
S-Class,2020,Global,Brown,Petrol,236108,456,1,Yes
CLA,2025,Global,Black,Electric,91009,338,1,Yes
GLC,2025,Global,Orange,Electric,139910,458,1,Yes
GLS,2023,Global,Grey,Diesel,361344,390,1,Yes
GLC,2022,Global,White,Petrol,153175,409,1,Yes
GLA,2021,Global,Silver,Petrol,43934,303,1,Yes
A-Class,2023,Global,Silver,Diesel,89306,350,1,Yes
CLA,2022,Global,Blue,Hybrid,79034,400,1,Yes
GLA,2020,Global,Silver,Petrol,47649,305,1,No
GLB,2023,Global,White,Hybrid,65817,329,1,Yes
A-Class,2023,Global,White,Hybrid,96835,421,1,Yes
CLS,2023,Global,Red,Petrol,71516,412,1,No
GLC,2021,Global,White,Hybrid,82386,226,1,Yes
S-Class,2025,Global,Black,Electric,214821,727,1,Yes
GLA,2022,Global,Black,Hybrid,79632,353,1,Yes
GLC,2022,Global,Grey,Petrol,111390,215,1,Yes
C-Class,2023,Global,Black,Petrol,64241,342,1,No
GLB,2023,Global,White,Diesel,90099,375,1,Yes
A-Class,2020,Global,Silver,Petrol,41493,268,1,Yes
GLA,2022,Global,White,Petrol,55938,385,1,No
E-Class,2021,Global,Black,Diesel,61708,559,1,No
E-Class,2025,Global,Black,Diesel,61694,494,1,No
C-Class,2020,Global,White,Diesel,49275,271,1,Yes
G-Class,2021,Global,White,Petrol,326306,422,1,Yes
GLE,2024,Global,Brown,Hybrid,150782,350,1,No
GLC,2020,Global,Green,Diesel,85043,276,1,Yes
GLC,2021,Global,Grey,Hybrid,100390,255,1,Yes
AMG S 63,2020,Global,Silver,Hybrid,223124,799,1,Yes
GLE,2021,Global,Black,Diesel,99963,404,1,Yes
GLE,2021,Global,Black,Petrol,115024,301,1,Yes
C-Class,2022,Global,Silver,Diesel,63295,499,1,Yes
S-Class,2024,Global,White,Petrol,204394,705,1,Yes
E-Class,2024,Global,White,Hybrid,76588,575,1,Yes
GLC,2020,Global,Black,Petrol,61500,292,1,Yes
GLE,2024,Global,Blue,Hybrid,168762,448,1,No
CLA,2024,Global,Black,Diesel,66457,295,1,Yes
CLA,2021,Global,Red,Petrol,54018,392,1,Yes
GLC,2024,Global,Black,Petrol,114315,324,1,Yes
GLB,2020,Global,Grey,Petrol,52694,195,1,Yes
GLA,2021,Global,Silver,Petrol,39913,255,1,Yes
GLE,2020,Global,Grey,Diesel,145225,326,1,Yes
GLA,2023,Global,Grey,Hybrid,50886,323,1,Yes
GLE,2024,Global,Black,Hybrid,92187,283,1,Yes
GLA,2025,Global,Grey,Petrol,105235,248,1,Yes
A-Class,2023,Global,Grey,Hybrid,98369,248,1,Yes
GLS,2024,Global,Silver,Petrol,382128,590,1,Yes
G-Class,2021,Global,Blue,Petrol,134098,568,1,Yes
A-Class,2021,Global,Silver,Diesel,70594,256,1,Yes
GLC,2025,Global,Yellow,Hybrid,97361,477,1,Yes
C-Class,2020,Global,Red,Diesel,48425,306,1,Yes
GLE,2021,Global,White,Diesel,76107,290,1,Yes
GLB,2023,Global,White,Petrol,75892,260,1,Yes
E-Class,2021,Global,Brown,Petrol,63890,363,1,Yes
C-Class,2025,Global,Yellow,Petrol,41313,342,1,Yes
E-Class,2025,Global,White,Electric,42368,222,1,Yes
CLA,2023,Global,White,Hybrid,63459,337,1,Yes
A-Class,2021,Global,Green,Petrol,38392,319,1,Yes
A-Class,2023,Global,Grey,Hybrid,81715,373,1,Yes
AMG S 63,2024,Global,Green,Petrol,284457,810,1,Yes
GLB,2023,Global,Grey,Petrol,57876,302,1,No
GLA,2024,Global,Silver,Diesel,58679,301,1,Yes
GLA,2025,Global,White,Electric,101743,416,1,Yes
GLS,2024,Global,Red,Electric,191442,366,1,No
GLE,2023,Global,Black,Hybrid,100790,302,1,Yes
GLS,2023,Global,Black,Petrol,328863,535,1,Yes
GLC,2021,Global,Silver,Petrol,154843,252,1,No
S-Class,2024,Global,Black,Electric,178125,469,1,Yes
C-Class,2023,Global,Black,Hybrid,77281,488,1,Yes
A-Class,2025,Global,Grey,Diesel,94950,269,1,No
GLA,2023,Global,White,Hybrid,96257,394,1,Yes
C-Class,2023,Global,Brown,Petrol,72363,294,1,No
E-Class,2023,Global,Silver,Petrol,72292,398,1,Yes
GLC,2023,Global,Black,Petrol,155527,250,1,Yes
AMG A 45,2021,Global,Grey,Electric,148373,394,1,Yes
